year	clipa	grid	dev_desc	species	strainname	nostocked	yreq	events
2016	23	0527	Yearling	lake trout	Iroquois Bay	45397	45397	4
2016	23	1243	Yearling	lake trout	Big Sound	161031	161031	5
2016	23	1243	Yearling	lake trout	Lake Manitou	156945	156945	6
2016	23	1749	Yearling	lake trout	Big Sound	115313	115313	3
2016	23	1750	Yearling	lake trout	Big Sound	61917	61917	2
2016	23	1849	Yearling	lake trout	Big Sound	110350	110350	3
2016	23	2146	Yearling	lake trout	Big Sound	63787	63787	3
2016	23	2146	Yearling	lake trout	Seneca Lake	29953	29953	1
2016	23	2247	Yearling	lake trout	Big Sound	72703	72703	3
2016	23	2247	Yearling	lake trout	Seneca Lake	72343	72343	3
2016	23	2248	Yearling	lake trout	Big Sound	184455	184455	6
2016	23	2248	Yearling	lake trout	Seneca Lake	143702	143702	6
2016	3	2234	Yearling	rainbow trout	Saugeen River	27272	27272	1
2016	5	1736	Yearling	rainbow trout	Wild	5000	5000	1
2016	5	1937	Yearling	rainbow trout	Wild	25700	25700	3
2016	5	2139	Fingerling	chinook salmon	Wild	84875	33950	1
2016	5	2139	Yearling	rainbow trout	Wild	36423	36423	1
2016	5	2234	Yearling	rainbow trout	Wild	68227	68227	23
2016	5	2235	Yearling	rainbow trout	Wild	36428	36428	1
2016	5	3828	Yearling	brown trout	Ganaraska River	3009	3009	1
2016	5	3828	Yearling	rainbow trout	Ganaraska River	4992	4992	1
2016	5	3926	Yearling	brown trout	Ganaraska River	2586	2586	1
2016	5	3926	Yearling	rainbow trout	Ganaraska River	6885	6885	1
2016	5	4022	Adult	brown trout	Ganaraska River	30	30	1
2016	5	4022	Yearling	brown trout	Ganaraska River	3151	3151	1
2016	5	4022	Yearling	rainbow trout	Ganaraska River	11132	11132	1
2016	5	4024	Yearling	brown trout	Ganaraska River	2677	2677	1
2016	5	4024	Yearling	rainbow trout	Ganaraska River	9724	9724	2
2017	0	1736	Fingerling	rainbow trout	Wild	5000	2000	1
2017	0	1736	Yearling	brown trout	Unknown	5000	5000	1
2017	0	1835	Fingerling	chinook salmon	Wild	7375	2950	1
2017	0	1937	Fingerling	brown trout	Unknown	19277	7711	1
2017	0	1937	Fingerling	rainbow trout	Wild	84040	33616	4
2017	0	2135	Fingerling	chinook salmon	Wild	9398	3759	1
2017	0	2234	Fingerling	chinook salmon	Wild	37209	14884	2
2017	0	2235	Yearling	brown trout	Unknown	5000	5000	1
2017	0	2245	Yearling	rainbow trout	Wild	2500	2500	2
2017	0	2432	Yearling	brown trout	Unknown	15000	15000	3
2017	0	2531	Yearling	brown trout	Unknown	5104	5104	1
2017	0	2631	Fingerling	chinook salmon	Wild	20753	8301	2
2017	0	2631	Yearling	brown trout	Unknown	11938	11938	3
2017	0	2729	Yearling	brown trout	Unknown	4200	4200	1
2017	0	2829	Yearling	brown trout	Unknown	4200	4200	1
2017	0	3230	Fry	rainbow trout	Unknown	45000	900	5
2017	0	3230	Fry	rainbow trout	Wild	27000	540	3
2017	0	3430	Fingerling	rainbow trout	Wild	55000	22000	5
2017	0	3926	Fingerling	chinook salmon	Wild	10872	4349	1
2017	0	4022	Adult	rainbow trout	Ganaraska River	60	60	1
2017	2	0430	Fingerling	walleye	Lake Manitou	27414	10966	10
2017	4	0331	Yearling	lake trout	Iroquois Bay	2398	2398	1
2017	4	0521	Yearling	lake trout	Iroquois Bay	313689	313689	15
2017	4	0527	Yearling	lake trout	Big Sound	18769	18769	1
2017	4	0527	Yearling	lake trout	Lake Manitou	22700	22700	1
2017	4	0527	Yearling	lake trout	Seneca Lake	317542	317542	9
2017	4	1143	Yearling	lake trout	Big Sound	41801	41801	2
2017	4	1243	Yearling	lake trout	Big Sound	91445	91445	3
2017	4	1243	Yearling	lake trout	Lake Manitou	4536	4536	1
2017	4	1244	Yearling	lake trout	Big Sound	2774	2774	1
2017	4	1244	Yearling	lake trout	Lake Manitou	2290	2290	1
2017	4	1246	Yearling	lake trout	Big Sound	15678	15678	8
2017	4	1346	Yearling	lake trout	Big Sound	33190	33190	3
2017	4	1346	Yearling	lake trout	Lake Manitou	21300	21300	5
2017	4	1749	Yearling	lake trout	Big Sound	58672	58672	2
2017	4	1750	Yearling	lake trout	Big Sound	87506	87506	3
2017	4	1849	Yearling	lake trout	Big Sound	28586	28586	1
2017	4	2143	Yearling	lake trout	Big Sound	278375	278375	5
2017	4	2143	Yearling	lake trout	Seneca Lake	97755	97755	2
2017	4	2146	Yearling	lake trout	Big Sound	37298	37298	13
2017	4	2146	Yearling	lake trout	Seneca Lake	32320	32320	1
2017	4	2234	Yearling	rainbow trout	Saugeen River	33437	33437	1
2017	4	2247	Yearling	lake trout	Seneca Lake	32012	32012	1
2017	4	2248	Yearling	lake trout	Seneca Lake	180236	180236	8
2017	5	1736	Yearling	rainbow trout	Wild	5000	5000	1
2017	5	1937	Yearling	rainbow trout	Wild	150000	150000	1
2017	5	2139	Fingerling	chinook salmon	Wild	92521	37008	1
2017	5	2139	Yearling	rainbow trout	Wild	48991	48991	1
2017	5	2234	Yearling	rainbow trout	Wild	56137	56137	21
2017	5	3828	Yearling	brown trout	Ganaraska River	3229	3229	1
2017	5	3828	Yearling	rainbow trout	Ganaraska River	7125	7125	1
2017	5	3926	Yearling	rainbow trout	Ganaraska River	24524	24524	3
2017	5	4022	Adult	brown trout	Ganaraska River	15	15	1
2017	5	4022	Yearling	brown trout	Ganaraska River	17555	17555	5
2017	5	4022	Yearling	rainbow trout	Ganaraska River	14310	14310	3
2018	0	1835	Fingerling	chinook salmon	Wild	7886	3154	1
2018	0	1954	Fingerling	muskellunge	Wild	398	159	1
2018	0	2135	Fingerling	chinook salmon	Wild	15093	6037	1
2018	0	2234	Fingerling	chinook salmon	Wild	26917	10767	1
2018	0	2432	Yearling	brown trout	Unknown	10181	10181	8
2018	0	2631	Fingerling	chinook salmon	Wild	19716	7886	1
2018	2	0331	Yearling	lake trout	Iroquois Bay	2137	2137	1
2018	2	0427	Yearling	lake trout	Lake Manitou	101012	101012	2
2018	2	0521	Yearling	lake trout	Seneca Lake	125092	125092	4
2018	2	0527	Yearling	lake trout	Iroquois Bay	275025	275025	15
2018	2	1246	Yearling	lake trout	Big Sound	130012	130012	4
2018	2	1346	Yearling	lake trout	Big Sound	61140	61140	2
2018	2	1949	Yearling	lake trout	Big Sound	124136	124136	4
2018	2	2143	Yearling	lake trout	Big Sound	300751	300751	5
2018	2	2146	Yearling	lake trout	Seneca Lake	186862	186862	7
2018	2	2247	Yearling	lake trout	Big Sound	22590	22590	1
2018	2	2247	Yearling	lake trout	Seneca Lake	138589	138589	6
2018	2	2248	Yearling	lake trout	Big Sound	67770	67770	2
2018	2	2248	Yearling	lake trout	Seneca Lake	82499	82499	3
2018	5	1736	Yearling	rainbow trout	Wild	5000	5000	1
2018	5	1937	Yearling	rainbow trout	Wild	7280	7280	1
2018	5	2139	Fingerling	chinook salmon	Wild	58990	23596	1
2018	5	2139	Yearling	rainbow trout	Wild	2920	2920	1
2018	5	2234	Yearling	rainbow trout	Wild	72252	72252	25
2018	5	3828	Fingerling	chinook salmon	Wild	17523	7009	1
2018	5	3828	Yearling	rainbow trout	Ganaraska River	4281	4281	1
2018	5	3926	Fingerling	chinook salmon	Wild	20153	8061	1
2018	5	3926	Yearling	rainbow trout	Ganaraska River	7645	7645	2
2018	5	4022	Fingerling	chinook salmon	Wild	21829	8732	1
2018	5	4022	Yearling	rainbow trout	Ganaraska River	4648	4648	1
